ID, X, Y, Z
517084.50293, -0.881, 2.058, 9.739
517084.52287, 0.503, -0.034, 10.611
517084.54143, -0.881, -1.092, 7.594
517084.56242, 2.078, 0.660, 8.039
517084.58161, 0.230, -0.269, 10.970
517084.60127, 1.628, 0.440, 8.116
517084.62267, -0.603, 1.565, 9.571
517084.64147, -0.742, 1.091, 9.978
517084.66119, 1.800, 0.732, 10.989
517084.68216, 2.868, 2.303, 8.427
517084.70137, -0.972, 1.091, 8.015
517084.72242, -0.120, 2.365, 9.768
517084.74191, -0.053, 0.952, 11.927
517084.76097, 2.586, 1.943, 6.100
517084.78121, 1.829, 3.059, 9.241
517084.80194, -1.111, 0.201, 10.467
517084.82201, -0.014, 1.254, 8.537
517084.84070, -0.436, -1.174, 8.595
517084.86184, 0.589, -0.058, 11.602
517084.88096, 1.393, 2.336, 9.552
517084.90196, -0.072, -0.901, 7.292
517084.92287, 2.342, 1.158, 9.567
517084.94078, 1.039, -0.379, 9.442
517084.96062, -0.464, 0.426, 8.762
517084.98154, 1.791, 2.432, 4.572
517085.00073, -0.096, -1.720, 13.680
517085.02065, 0.718, 0.215, 7.632
517085.04161, 0.838, -0.005, 9.040
517085.06052, 2.145, 2.743, 10.812
517085.08035, 1.528, 1.891, 8.149
517085.10123, -0.388, 2.178, 8.561
517085.12046, 0.096, 0.162, 11.855
517085.14036, 1.772, 2.714, 6.440
517085.16112, 0.915, 3.418, 10.242
517085.18008, -0.283, 0.976, 9.988
517085.20026, -0.474, 2.379, 7.723
517085.22265, -0.302, 0.833, 12.028
517085.24004, 0.766, 2.078, 6.809
517085.25993, -2.533, -1.729, 11.324
517085.28087, 1.551, 1.953, 6.995
517085.29986, -1.508, -0.791, 10.218
517085.31982, 0.445, 1.536, 10.682
517085.34054, 0.651, -1.327, 6.713
517085.35942, 1.101, 1.067, 10.745
517085.37939, -0.608, -1.150, 8.551
517085.40042, -0.498, -0.106, 7.225
517085.41932, -0.148, -0.149, 9.950
517085.43932, -3.304, 1.910, 8.987
517085.46035, 0.632, 0.459, 5.923
517085.47917, 0.153, -1.303, 10.922
517085.49914, 2.260, 3.610, 7.077
517085.52019, 0.579, 1.560, 13.038
517085.53904, -0.426, 0.450, 7.599
517085.55910, -2.021, -1.753, 13.345
